pages,title,journal,doi,year,authors,index,volume,issue,type,filename
nan,,,,2018.0,"['caveyl.o.', 'carneym.', 'totoricat.', 'lowenthalp.r.', 'libbertonj.']",41742,,,Conference Proceeding,41742.json
nan,,,,2018.0,"['mcdonoughd.', 'simonsons.r.', 'gaoy.', 'congers.']",41749,,,Poster Presentation,41749.json
nan,,,,2018.0,"['shadles.e.', 'souzat.', 'dalrymples.', 'earlb.', 'focailet.', 'frarym.e.', 'simonsons.r.']",41744,,,Poster Presentation,41744.json
nan,,,,2018.0,"['shimonj.m.', 'horningm.', 'elguezabala.']",41706,,,Presentation,41706.json
nan,"planning powerful instruction: 7 must make moves to transform how we teach - and how students learn, grades 6-12",corwin,,2019.0,"['wilhelmj.d.', 'bearr.', 'fachlera.']",41759,,First,Book,41759.json
nan,,,,2018.0,"['simonsons.r.', 'deaversk.']",41751,,,Presentation,41751.json
nan,"genre labs, 3-5, 6-8; and research labs, 3-5, 6-8.",american reading company,,2018.0,['wilhelmj.d.'],41761,,1,Book,41761.json
nan,,,,2018.0,"['frarym.e.', 'simonsons.r.']",41743,,,Poster Presentation,41743.json
nan,,william b. eerdmans publishing company,978-0-8028-7526-6,2018.0,['gillj.k.'],41809,,1st,Chapter,41809.json
nan,control systems and muscle physiology.,team-based learning collaborative,http://www.tblcadmin.org/modulebank/webpages/simonson.html.,2018.0,['simonsons.r.'],41745,,,Instructional Publications,41745.json
nan,,,,2018.0,['simonsons.r.'],41750,,,Presentation,41750.json
nan,,,,2018.0,"['dobbst.', 'simonsons.r.', 'congers.']",41747,32,,Journal Publication,41747.json
nan,,,,2018.0,['gillj.k.'],41813,,,Presentation,41813.json
nan,,,,2018.0,"['simonsons.r.', 'sullivanm.']",41753,,,Presentation,41753.json
nan,,,,2018.0,"['simonsons.r.', 'frarym.e.']",41748,,,Poster Presentation,41748.json
nan,,,,2018.0,['simonsons.r.'],41754,,,Presentation,41754.json
nan,,,,2018.0,['gillj.k.'],41811,,,Media Contribution,41811.json
nan,,,,2018.0,"['handlerm.', 'hontsph.d.c.r.', 'goodsonw.']",41889,12,,Journal Publication,41889.json
nan,,,,2018.0,['simonsons.r.'],41752,,,Presentation,41752.json
nan,city of boise community conversations series 3 report 2018,city of boise,,2019.0,['schneiderj.'],41862,,,Other Works,41862.json
nan,,journal of ecclesiastical history,,2019.0,['gillj.k.'],41812,,,Review,41812.json
nan,,,,2016.0,"['yorkc.s.', 'lowenthalp.r.', 'fabrikantk.b.', 'mayallh.j.']",4188,20,,Journal Publication,4188.json
nan,,,,2018.0,"['jaramilloi.c.', 'sturrocka.', 'ghiassih.', 'wollerd.j.', 'deering-ricec.e.', 'lightyj.s.', 'painer.', 'reillyc.', 'kellyk.e.']",41905,53,,Journal Publication,41905.json
nan,,,,2019.0,"['doumasd.', 'midgetta.', 'wattsa.']",41857,,,Journal Publication,41857.json
nan,,,,2015.0,"['lowenthalp.', 'bauerc.', 'chenk.']",4189,29,,Journal Publication,4189.json
nan,,,,2016.0,"['perkinsr.a.', 'lowenthalp.r.']",4190,32,,Journal Publication,4190.json
nan,,,,2008.0,"['wraym.', 'lowenthalp.', 'batesb.', 'stevense.']",4187,12,,Journal Publication,4187.json
nan,,,,2018.0,"['lightyphdj.s.', 'reinkingz.', 'whittyk.']",41910,,,Presentation,41910.json
nan,,,,2018.0,"['lightyphdj.s.', 'kellyk.', 'kaurk.', 'mohammadpourr.', 'reillyc.', 'jaramilloc.', 'sturrocka.', 'painer.', 'ghandeharih.']",41909,,,Presentation,41909.json
nan,,,,2018.0,"['lightyj.s.', 'reinkingz.t.', 'hamiltonm.a.']",41906,,,Chapter,41906.json
nan,,,,2011.0,"['drayb.', 'lowenthalp.', 'miszkiewiczm.', 'marczynski.']",4191,32,,Journal Publication,4191.json
nan,,,,2018.0,"['hontsph.d.c.r.', 'handlerm.', 'shawp.', 'gouglerm.']",41891,12,,Journal Publication,41891.json
nan,,,,2018.0,"['lightyphdj.s.', 'deleonr.', 'whittyk.', 'reinkingz.']",41912,,,Poster Presentation,41912.json
nan,,,,2018.0,['lightyphdj.s.'],41927,,,Presentation,41927.json
nan,,,,2018.0,"['whittyk.j.', 'lightyj.s.', 'mattissont.']",41907,,,Chapter,41907.json
nan,,,,2008.0,"['lowenthalp.', 'whitej.w.']",4192,,,Journal Publication,4192.json
nan,,,,2018.0,"['lightyphdj.s.', 'whittyk.', 'reinkingz.']",41913,,,Presentation,41913.json
nan,,,,2018.0,['lightyphdj.s.'],41916,,,Presentation,41916.json
nan,,,,2007.0,"['lowenthalp.', 'christopherl.', 'connorss.', 'o’reillyl.']",4193,,,Journal Publication,4193.json
nan,,,,2018.0,"['lightyphdj.s.', 'hamiltonm.', 'reinkingz.', 'whittyk.']",41911,,,Presentation,41911.json
nan,,,,2015.0,"['babinkostoval.', 'scarritta.', 'landrumr.e.', 'pykep.', 'scheepersm.', 'warnerd.l.']",41970,,,Poster Presentation,41970.json
nan,,,,2019.0,"['mcmurtreym.', 'estradad.', 'jankowskie.', 'lil.', 'subbaramanh.']",41948,,,Conference Proceeding,41948.json
nan,,,,2018.0,"['lightyphdj.s.', 'vazr.']",41917,,,Presentation,41917.json
nan,,,,2010.0,"['lowenthalp.r.', 'thomasd.']",4194,33,,Journal Publication,4194.json
nan,,,,2010.0,"['dunlapj.c.', 'lowenthalp.r.']",4195,33,,Journal Publication,4195.json
nan,,,,2012.0,"['lowenthalp.r.', 'dunlapj.c.']",4197,,,Journal Publication,4197.json
nan,,,,2018.0,"['hontsph.d.c.r.', 'schweinlew.e.', 'martinezc.', 'batesb.']",41973,,,Presentation,41973.json
nan,,,,2018.0,['hontsph.d.c.r.'],41974,,,Presentation,41974.json
nan,,,,2018.0,['hontsph.d.c.r.'],41977,,,Presentation,41977.json
nan,,,,2018.0,['hontsph.d.c.r.'],41976,,,Presentation,41976.json
nan,,,,2018.0,"['hontsph.d.c.r.', 'thurbers.', 'handlerm.']",41975,,,Presentation,41975.json
nan,,,,2009.0,"['dunlapj.c.', 'lowenthalp.']",4196,32,,Journal Publication,4196.json
nan,,,,2016.0,"['chenk.', 'lowenthalp.r.', 'bauerc.']",4201,75,,Journal Publication,4201.json
nan,,,,2014.0,"['lowenthalp.', 'dunlapj.c.']",4200,11,,Journal Publication,4200.json
nan,,,,2018.0,"['taylort.', 'campbellc.g.', 'johnsonk.e.']",42048,,,Poster Presentation,42048.json
nan,,,,2013.0,"['dunlapj.c.', 'lowenthalp.r.']",4203,25,,Journal Publication,4203.json
nan,,,,2019.0,['scarritta.'],42015,,,Presentation,42015.json
nan,,,,2018.0,['hontsph.d.c.r.'],41978,,,Presentation,41978.json
nan,,,,2013.0,"['lowenthalp.', 'wraym.', 'batesb.', 'switzert.', 'stevense.']",4204,3,,Journal Publication,4204.json
nan,,,,2018.0,['herbeckj.r.'],42012,92,,Review,42012.json
nan,,,,2011.0,"['lowenthalp.', 'whitej.w.', 'cooleyk.c.']",4202,1,,Journal Publication,4202.json
nan,,,,2019.0,['herbeckj.r.'],42014,,,Presentation,42014.json
nan,,,,2009.0,"['whitej.w.', 'lowenthalp.']",4199,,,Journal Publication,4199.json
nan,,lettres modernes minard,,2022.0,['herbeckj.r.'],42013,25,,Journal Publication,42013.json
nan,,"teaching issues writing consortium, pod network",,2018.0,['simonsons.r.'],42061,,,Review,42061.json
nan,,,,2015.0,"['lowenthalp.', 'hodgesc.']",4205,16,,Journal Publication,4205.json
nan,"learning through practice: doing statistics, first edition",van griner learning,,2019.0,['johnsonk.e.'],42050,,1.5,Book,42050.json
nan,,,,2018.0,['scarritta.'],42016,,,Presentation,42016.json
nan,,,,2018.0,"['hungj.', 'ricek.l.', 'kepkaj.']",42080,,,Presentation,42080.json
nan,,,,2010.0,"['lowenthalp.', 'thomasd.']",4207,6,,Journal Publication,4207.json
nan,"learning through practice: statistical reasoning, first edition",van griner learning,,2020.0,['johnsonk.e.'],42051,,1,Book,42051.json
nan,,,,2009.0,"['dunlapj.c.', 'lowenthalp.r.']",4206,20,,Journal Publication,4206.json
nan,,,,2016.0,"['dunlapj.c.', 'lowenthalp.r.']",4209,35,,Journal Publication,4209.json
nan,,,,2010.0,"['lowenthalp.', 'dunlapj.c.']",4215,13,,Journal Publication,4215.json
nan,,igi global,,2019.0,"['kippk.', 'ricek.l.']",42077,,,Chapter,42077.json
nan,combining data and text mining to develop an early warning system using a deep learning approach.,michigan virtual university,,2018.0,"['hungj.', 'ricek.l.']",42075,,,Other Works,42075.json
nan,,,,2018.0,"['ricek.l.', 'hungj.', 'kepkaj.']",42079,,,Presentation,42079.json
nan,,,,2010.0,"['dunlapj.c.', 'lowenthalp.']",4212,54,,Journal Publication,4212.json
nan,,,,2019.0,['pearisoc.'],42164,,,Presentation,42164.json
nan,,,,2019.0,"['ricek.l.', 'hungj.']",42083,,,Presentation,42083.json
nan,,,,2011.0,"['whitej.w.', 'lowenthalp.']",4216,34,,Journal Publication,4216.json
nan,,,,2010.0,"['lowenthalp.', 'wilsonb.']",4211,54,,Journal Publication,4211.json
nan,,,doi:24059/olj.v21i1.810,2017.0,"['chenk.', 'lowenthalp.r.', 'christineb.', 'heapsa.', 'nielsenc.']",4210,21,,Journal Publication,4210.json
nan,civil war core reader,american reading company,,2020.0,['wilhelmj.d.'],42227,,,Book,42227.json
nan,,,,2016.0,"['lowenthalp.r.', 'dunlapj.c.', 'stitsonp.']",4214,60,,Journal Publication,4214.json
nan,,,,2018.0,"['johnsonk.e.', 'velasqueze.']",42196,,,Poster Presentation,42196.json
nan,,,organization of american historians,2019.0,['pearisoc.'],42165,105,,Review,42165.json
nan,fake news: what english teachers can do about it through the pedagogy of deep critical reading,corwin,,2021.0,"['wilhelmj.d.', 'applemand.', 'smithm.w.']",42223,,,Book,42223.json
nan,,,,2018.0,['wilhelmj.d.'],42230,,,Presentation,42230.json
nan,priming and orienting: necessary moves to prepare learners for success.,education week,,2018.0,"['wilhelmj.d.', 'fachlera.']",42228,,,Instructional Publications,42228.json
nan,,,,2008.0,['lowenthalp.r.'],4208,9,,Journal Publication,4208.json
nan,,,,2018.0,"['ricek.l.', 'hungj.', 'kepkaj.']",42108,,,Presentation,42108.json
nan,,liverpool university press,,2022.0,['peraltac.'],42250,,,Chapter,42250.json
nan,a biography of frederick douglass: fighting for civil rights through literacy,american reading company,,2018.0,['wilhelmj.d.'],42225,,,Book,42225.json
nan,,,,2018.0,['wilhelmj.d.'],42232,,,Presentation,42232.json
nan,empowering your teaching: necessary moves for powerful unit and lesson planning.,colorado council of the international reading association,,2018.0,"['wilhelmj.d.', 'fachlera.']",42229,,,Other Works,42229.json
nan,,,,2018.0,['wilhelmj.d.'],42233,,,Presentation,42233.json
nan,,,,2017.0,"['martinezm.t.', 'thornest.']",42253,,,Presentation,42253.json
nan,,,,2018.0,"['marshallj.j.', 'burtond.', 'mcdonaldt.w.']",42332,,,Presentation,42332.json
nan,,,,2017.0,"['martinezm.t.', 'thornest.']",42252,,,Poster Presentation,42252.json
nan,,,,2017.0,"['reeda.', 'schmitzd.', 'bakeriiie.t.', 'girvanj.', 'mcdonaldt.']",42318,49,,Journal Publication,42318.json
nan,,college quarterly,,2018.0,"['mcdonaldt.w.', 'stocktonj.d.', 'landrumr.e.']",42323,21,,Journal Publication,42323.json
nan,,,,2019.0,['campbella.m.'],42349,,,Presentation,42349.json
nan,,,,2018.0,"['mcdonaldt.w.', 'begics.', 'deitscha.', 'delficoj.s.', 'hearnm.m.', 'marshallj.j.']",42336,,,Presentation,42336.json
nan,,"london, uk: international society of the learning sciences.",,2018.0,"['caveyl.o.', 'carneym.', 'totoricat.', 'lowenthalp.r.', 'libbertonj.']",42312,,,Conference Proceeding,42312.json
nan,,,,2018.0,['wilhelmj.d.'],42231,,,Presentation,42231.json
nan,,,,2018.0,['lowenthalp.r.'],42287,,,Presentation,42287.json
nan,,,,2018.0,"['yangd.', 'swansons.', 'baeky.', 'chittoorib.c.']",42354,,,Presentation,42354.json
nan,,,,2019.0,"['baeky.', 'yangd.', 'chingy.', 'wangs.', 'swansons.', 'chittoorib.c.']",42351,,,Journal Publication,42351.json
nan,,,,2018.0,"['yangd.', 'swansons.', 'chittoorib.c.', 'baeky.']",42352,,,Conference Proceeding,42352.json
nan,,,,2018.0,"['begics.', 'mcdonaldt.w.']",42335,,,Presentation,42335.json
nan,,,,2019.0,['campbella.m.'],42348,,,Presentation,42348.json
nan,mood follows food: an introduction to the relationship between nutrition and the embodied brain with leslie korn,,,2018.0,['millerr.'],42436,,,Other Works,42436.json
nan,,,,2018.0,"['yangd.', 'swansons.', 'baeky.', 'chittoorib.c.']",42353,,,Conference Proceeding,42353.json
nan,,,,2018.0,"['yangd.', 'chingy.', 'chittoorib.c.', 'wangs.', 'swansons.', 'baeky.']",42357,,,Presentation,42357.json
nan,,cambridge up,,2018.0,['campbella.m.'],42370,50,,Review,42370.json
nan,,,,2018.0,"['chingy.', 'yangd.', 'wangs.', 'baeky.', 'chittoorib.c.']",42363,,,Poster Presentation,42363.json
nan,,,,2018.0,"['chingy.', 'yangd.', 'wangs.', 'baeky.', 'chittoorib.c.']",42362,,,Poster Presentation,42362.json
nan,,,,2019.0,"['yangd.', 'chittoorib.c.', 'fany.', 'baeky.', 'chingy.', 'wangs.', 'swansons.']",42356,,,Presentation,42356.json
nan,polyvagal theory applied: moving from fight or flight to social engagement for sustainable living,,,2018.0,['millerr.'],42435,,,Other Works,42435.json
nan,,,,2019.0,"['yangd.', 'baeky.', 'chingy.', 'swansons.', 'chittoorib.c.', 'wangs.']",42358,,,Journal Publication,42358.json
nan,,pme,,2018.0,"['wangs.', 'yangd.', 'swansons.', 'chingy.', 'baeky.', 'chittoorib.c.']",42359,5,,Conference Proceeding,42359.json
nan,,,,2018.0,"['marshallj.j.', 'burtond.', 'begics.', 'mcdonaldt.w.']",42333,,,Poster Presentation,42333.json
nan,,,,2018.0,"['chingy.', 'yangd.', 'wangs.', 'baeky.', 'chittoorib.c.']",42364,,,Presentation,42364.json
nan,,,,2018.0,"['wangs.', 'yangd.', 'swansons.', 'chingy.', 'baeky.', 'chittoorib.c.']",42360,,,Poster Presentation,42360.json
nan,,,,2018.0,"['yangd.', 'swansons.', 'baeky.', 'chittoorib.c.']",42355,,,Presentation,42355.json
nan,"an interpersonal neurobiological approach to sex addiction: understanding the brain, mind, and relationships to foster hope and healing",,,,['millerr.'],42438,,,Other Works,42438.json
nan,,,,2017.0,['nicholss.s.'],42446,,,Presentation,42446.json
nan,the transdiagnostic sleep and circadian intervention (trans-c): understanding the bio-psycho-social elements influencing sleep and clinical interventions for fostering sleep behavior change with allison harvey,,,,['millerr.'],42437,,,Other Works,42437.json
nan,,,,2017.0,['nicholss.s.'],42444,91,,Review,42444.json
nan,social baseline theory – the primacy of social relationships in the regulation of emotions,,,,['millerr.'],42439,,,Other Works,42439.json
nan,,,,2018.0,"['wangs.', 'yangd.', 'swansons.', 'chingy.', 'baeky.', 'chittoorib.c.']",42361,,,Poster Presentation,42361.json
nan,,,,,"['millerr.', 'chanc.']",42441,,,Presentation,42441.json
nan,,,,2015.0,['nicholss.s.'],42452,,,Presentation,42452.json
nan,,,,2017.0,['nicholss.s.'],42448,,,Presentation,42448.json
nan,,,,2016.0,['nicholss.s.'],42449,,,Presentation,42449.json
nan,"ep108: year end reflection: allison, megan, raissa, and mike reflect on 2018",,,,['millerr.'],42440,,,Other Works,42440.json
nan,"manufacturing catastrophe: massachusetts and the making of global capitalism, 1813 to the present",oxford university press,,2024.0,['nicholss.s.'],42443,,,Book,42443.json
nan,,,,,"['millerr.', 'gallol.', 'moror.']",42442,,,Presentation,42442.json
nan,,,,2016.0,['nicholss.s.'],42451,90,,Review,42451.json
nan,,,,2015.0,['nicholss.s.'],42453,,,Presentation,42453.json
nan,,,,2016.0,['nicholss.s.'],42450,,,Presentation,42450.json
nan,,,,2017.0,['nicholss.s.'],42447,,,Presentation,42447.json
nan,,,,2015.0,['nicholss.s.'],42455,,,Presentation,42455.json
nan,,harvard business school (e-book),,2012.0,['nicholss.s.'],42464,,,Chapter,42464.json
nan,,,,2014.0,['nicholss.s.'],42458,,,Presentation,42458.json
nan,,,,2010.0,['nicholss.s.'],42466,,,Presentation,42466.json
nan,,,,2014.0,['nicholss.s.'],42459,,,Presentation,42459.json
nan,,,,2014.0,['nicholss.s.'],42461,,,Presentation,42461.json
nan,,,,2014.0,['nicholss.s.'],42460,,,Presentation,42460.json
nan,,,,2020.0,"['robertsona.', 'atkinselliottl.']",42575,,,Journal Publication,42575.json
nan,,,,2015.0,['nicholss.s.'],42456,,,Review,42456.json
nan,,,,2017.0,['nicholss.s.'],42467,,,Presentation,42467.json
nan,the curious writer,pearson,,2022.0,"['ballengerb.', 'paynem.m.', 'myersk.']",42565,,6,Book,42565.json
nan,,,,2015.0,['nicholss.s.'],42454,,,Presentation,42454.json
nan,,,,2011.0,['nicholss.s.'],42465,May 2011,,Conference Proceeding,42465.json
nan,,,,2020.0,['nicholss.s.'],42468,17,,Journal Publication,42468.json
nan,,,,2018.0,"['rossj.', 'atkinselliottl.', 'burrs.k.', 'gilbertsonj.', 'kosenkovj.d.', 'sigmans.b.']",42579,,,Chapter,42579.json
nan,,,,2013.0,['nicholss.s.'],42463,87,,Review,42463.json
nan,,,,2020.0,['millern.j.'],42550,,,Journal Publication,42550.json
nan,,,,2018.0,"['atkinselliottl.', 'sippolae.', 'watkinsj.']",42574,96,,Journal Publication,42574.json
nan,,,,2018.0,['atkinselliottl.'],42583,,,Presentation,42583.json
nan,,,,2018.0,"['atkinselliottl.', 'barthcohenl.']",42578,,,Conference Proceeding,42578.json
nan,assert participation,,,2018.0,['atkinselliottl.'],42584,,,Other Works,42584.json
nan,,,,2018.0,['millern.j.'],42551,,,Presentation,42551.json
nan,,,,2019.0,"['atkinselliottl.', 'jacksond.', 'irvingh.', 'bollioua.']",42577,,,Journal Publication,42577.json
nan,,,,2019.0,['friesenn.'],42607,,,Conference Proceeding,42607.json
nan,,,,2013.0,['nicholss.s.'],42462,,,Presentation,42462.json
nan,,,,2019.0,['friesenn.'],42593,,,Conference Proceeding,42593.json
nan,,,,2019.0,['atkinselliottl.'],42576,,,Journal Publication,42576.json
nan,,,,2018.0,['atkinselliottl.'],42582,,,Presentation,42582.json
nan,,,doi: 10.1080/0144929x.2019.1669712,2021.0,"['dux.', 'yangj.', 'sheltonb.e.', 'hungj.', 'zhangm.']",42631,40,,Journal Publication,42631.json
nan,,,,2019.0,"['krausa.', 'friesenn.']",42609,,,Conference Proceeding,42609.json
nan,,,10.24059/olj.v22i2.1212,2018.0,"['baldwins.', 'chingy.', 'friesenn.']",42616,22,,Journal Publication,42616.json
nan,,,doi: 10.1108/idd-09-2019-0060,2019.0,"['dux.', 'yangy.', 'sheltonb.e.', 'hungj.']",42632,47,,Journal Publication,42632.json
nan,,routledge,doi.org/10.1080/00220272.2018.1537377,2018.0,['friesenn.'],42610,50,,Journal Publication,42610.json
nan,,,,2020.0,['thornest.'],42614,,,Journal Publication,42614.json
nan,,,,2019.0,"['friesenn.', 'osguthorper.d.']",42608,,,Conference Proceeding,42608.json
nan,,,,2020.0,['thornest.'],42612,,,Journal Publication,42612.json
nan,,springer,10.1007/978-3-030-02686-8_81,2018.0,"['dux.', 'yangy.', 'zhangm.', 'hungj.', 'sheltonb.e.']",42633,880,,Conference Proceeding,42633.json
nan,,university of chicago press,,2021.0,['thornest.'],42615,,,Journal Publication,42615.json
nan,,,,2018.0,['friesenn.'],42617,,,Presentation,42617.json
nan,,,,2018.0,['friesenn.'],42619,,,Presentation,42619.json
nan,,,,2018.0,"['sheltonb.e.', 'yangy.', 'hungj.', 'dux.']",42637,,,Conference Proceeding,42637.json
nan,,,,2018.0,['friesenn.'],42655,,,Presentation,42655.json
nan,,,doi: 10.1109/tlt.2019.2911072,2019.0,"['hungj.', 'sheltonb.e.', 'yangj.', 'dux.']",42636,12,,Journal Publication,42636.json
nan,to be determined,,,2020.0,['damlea.'],42653,,,Book,42653.json
nan,,,,2018.0,['friesenn.'],42651,,,Presentation,42651.json
nan,,springer,,2018.0,"['sheltonb.e.', 'yangy.', 'hungj.', 'dux.']",42641,11003,,Journal Publication,42641.json
nan,,,,2018.0,['friesenn.'],42686,,,Presentation,42686.json
nan,,,,2018.0,['friesenn.'],42646,,,Presentation,42646.json
nan,,,,2019.0,"['dux.', 'zhangm.', 'sheltonb.e.', 'hungj.']",42635,,,Poster Presentation,42635.json
nan,,,,2018.0,['friesenn.'],42676,,,Presentation,42676.json
nan,,,,2018.0,['friesenn.'],42657,,,Presentation,42657.json
nan,,,,2018.0,['friesenn.'],42648,,,Presentation,42648.json
nan,,,,2018.0,['friesenn.'],42679,,,Presentation,42679.json
nan,,,,2018.0,['kanea.t.'],42766,,,Presentation,42766.json
nan,,,,2018.0,['friesenn.'],42683,,,Presentation,42683.json
nan,,springer,,2018.0,"['friesenn.', 'malteb.']",42688,,,Chapter,42688.json
nan,,,,2019.0,['basuthakurg.'],42870,,,Presentation,42870.json
nan,"postcolonial lack: identity, culture, surplus",suny press,,2020.0,['basuthakurg.'],42869,,1st,Book,42869.json
nan,,palgrave,,2018.0,['basuthakurg.'],42871,,,Chapter,42871.json
nan,,,,2024.0,"['melvilled.', 'siebertph.d.c.', 'holloways.', 'hagensh.']",42711,,,Journal Publication,42711.json
nan,,springer,,2018.0,['friesenn.'],42690,,,Chapter,42690.json
nan,,punctum books,,2018.0,['friesenn.'],42687,,,Chapter,42687.json
nan,,taylor &amp; francis,,2020.0,['kanea.t.'],42767,,,Chapter,42767.json
nan,,the conversation,,2018.0,['friesenn.'],42689,,,Journal Publication,42689.json
nan,,,,2018.0,"['estremh.k.', 'shepherdd.r.', 'sturmandahls.']",42877,,,Journal Publication,42877.json
nan,,,,2019.0,"['adler-kassnerl.', 'estremh.k.', 'miller-cochrans.', 'shepherdd.r.', 'wardlee.']",42872,,,Chapter,42872.json
nan,,,,2018.0,"['estremh.k.', 'shepherdd.r.']",42880,,,Presentation,42880.json
nan,,springer,978-3-319-16999-6,2018.0,['snopkowskik.'],42691,,,Chapter,42691.json
nan,,,,2018.0,['basuthakurg.'],42874,,,Presentation,42874.json
nan,,,,2018.0,['wakilde.'],42949,,,Presentation,42949.json
nan,,,,2018.0,['basuthakurg.'],42875,,,Presentation,42875.json
nan,,,,2018.0,['kanea.t.'],42765,,,Presentation,42765.json
nan,,,,2018.0,['wakilde.'],42953,,,Presentation,42953.json
